,index,estimator,value,x,se,bias,variance
0,0,snSIPS,17.49156984919118,0.5,0.0006136779971280922,0.0059245568299433424,0.01680980695045032
1,0,MSIPS,18.92195852730691,0.5,0.0030225330823788906,8.23199064123628e-06,0.0037625560753456935
2,0,snIIPS,14.08468434963887,0.5,0.046104894877091004,0.045759486248870156,3.649905129700365e-05
3,0,MIIPS,14.232532394206205,0.5,0.04263290150201246,0.045800417558013534,3.172783898213823e-05
4,0,snRIPS,16.339560387931307,0.5,0.007921324766919252,0.014176868178192569,0.004305411561986107
5,0,MRIPS,16.965143051809935,0.5,0.0029292990892966202,0.0067097081243785335,0.0006930017902929824
6,1,snSIPS,17.49156984919118,0.5,0.0006136779971280922,0.0059245568299433424,0.01680980695045032
7,1,MSIPS,18.92195852730691,0.5,0.0030225330823788906,8.23199064123628e-06,0.0037625560753456935
8,1,snIIPS,14.08468434963887,0.5,0.046104894877091004,0.045759486248870156,3.649905129700365e-05
9,1,MIIPS,14.232532394206205,0.5,0.04263290150201246,0.045800417558013534,3.172783898213823e-05
10,1,snRIPS,16.339560387931307,0.5,0.007921324766919252,0.014176868178192569,0.004305411561986107
11,1,MRIPS,16.965143051809935,0.5,0.0029292990892966202,0.0067097081243785335,0.0006930017902929824
12,2,snSIPS,17.49156984919118,0.5,0.0006136779971280922,0.0059245568299433424,0.01680980695045032
13,2,MSIPS,18.92195852730691,0.5,0.0030225330823788906,8.23199064123628e-06,0.0037625560753456935
14,2,snIIPS,14.08468434963887,0.5,0.046104894877091004,0.045759486248870156,3.649905129700365e-05
15,2,MIIPS,14.232532394206205,0.5,0.04263290150201246,0.045800417558013534,3.172783898213823e-05
16,2,snRIPS,16.339560387931307,0.5,0.007921324766919252,0.014176868178192569,0.004305411561986107
17,2,MRIPS,16.965143051809935,0.5,0.0029292990892966202,0.0067097081243785335,0.0006930017902929824
18,3,snSIPS,17.49156984919118,0.5,0.0006136779971280922,0.0059245568299433424,0.01680980695045032
19,3,MSIPS,18.92195852730691,0.5,0.0030225330823788906,8.23199064123628e-06,0.0037625560753456935
20,3,snIIPS,14.08468434963887,0.5,0.046104894877091004,0.045759486248870156,3.649905129700365e-05
21,3,MIIPS,14.232532394206205,0.5,0.04263290150201246,0.045800417558013534,3.172783898213823e-05
22,3,snRIPS,16.339560387931307,0.5,0.007921324766919252,0.014176868178192569,0.004305411561986107
23,3,MRIPS,16.965143051809935,0.5,0.0029292990892966202,0.0067097081243785335,0.0006930017902929824
24,4,snSIPS,17.49156984919118,0.5,0.0006136779971280922,0.0059245568299433424,0.01680980695045032
25,4,MSIPS,18.92195852730691,0.5,0.0030225330823788906,8.23199064123628e-06,0.0037625560753456935
26,4,snIIPS,14.08468434963887,0.5,0.046104894877091004,0.045759486248870156,3.649905129700365e-05
27,4,MIIPS,14.232532394206205,0.5,0.04263290150201246,0.045800417558013534,3.172783898213823e-05
28,4,snRIPS,16.339560387931307,0.5,0.007921324766919252,0.014176868178192569,0.004305411561986107
29,4,MRIPS,16.965143051809935,0.5,0.0029292990892966202,0.0067097081243785335,0.0006930017902929824
30,5,snSIPS,17.49156984919118,0.5,0.0006136779971280922,0.0059245568299433424,0.01680980695045032
31,5,MSIPS,18.92195852730691,0.5,0.0030225330823788906,8.23199064123628e-06,0.0037625560753456935
32,5,snIIPS,14.08468434963887,0.5,0.046104894877091004,0.045759486248870156,3.649905129700365e-05
33,5,MIIPS,14.232532394206205,0.5,0.04263290150201246,0.045800417558013534,3.172783898213823e-05
34,5,snRIPS,16.339560387931307,0.5,0.007921324766919252,0.014176868178192569,0.004305411561986107
35,5,MRIPS,16.965143051809935,0.5,0.0029292990892966202,0.0067097081243785335,0.0006930017902929824
36,6,snSIPS,17.49156984919118,0.5,0.0006136779971280922,0.0059245568299433424,0.01680980695045032
37,6,MSIPS,18.92195852730691,0.5,0.0030225330823788906,8.23199064123628e-06,0.0037625560753456935
38,6,snIIPS,14.08468434963887,0.5,0.046104894877091004,0.045759486248870156,3.649905129700365e-05
39,6,MIIPS,14.232532394206205,0.5,0.04263290150201246,0.045800417558013534,3.172783898213823e-05
40,6,snRIPS,16.339560387931307,0.5,0.007921324766919252,0.014176868178192569,0.004305411561986107
41,6,MRIPS,16.965143051809935,0.5,0.0029292990892966202,0.0067097081243785335,0.0006930017902929824
42,7,snSIPS,19.53295480053245,0.5,0.007928681151982121,0.0059245568299433424,0.01680980695045032
43,7,MSIPS,16.447398309634288,0.5,0.006887242782835082,8.23199064123628e-06,0.0037625560753456935
44,7,snIIPS,13.982079816755254,0.5,0.04859429259858339,0.045759486248870156,3.649905129700365e-05
45,7,MIIPS,14.110359893170253,0.5,0.045492191626773607,0.045800417558013534,3.172783898213823e-05
46,7,snRIPS,16.770681089534065,0.5,0.004220458963088117,0.014176868178192569,0.004305411561986107
47,7,MRIPS,15.844952112007386,0.5,0.013590496470175286,0.0067097081243785335,0.0006930017902929824
48,8,snSIPS,19.53295480053245,0.5,0.007928681151982121,0.0059245568299433424,0.01680980695045032
49,8,MSIPS,16.447398309634288,0.5,0.006887242782835082,8.23199064123628e-06,0.0037625560753456935
