,index,estimator,value,x,se,bias,variance
0,0,SIPS,31.82322236031192,0,2.621533293231733,0.11877889488671001,1.1788072481283502
1,0,MSIPS,11.628030255754645,0,0.0018481235944521868,1.5770867403655702e-07,0.004643621947010029
2,0,IIPS,9.824489281408365,0,0.03664347105883311,0.03811206578287986,0.0002586431696351724
3,0,MIIPS,9.724267725935666,0,0.03986941845345699,0.037955538027136686,2.7020897162202038e-05
4,0,RIPS,43.21987850641441,0,6.5386714809823205,0.015076401459832005,0.35224682888357695
5,0,MRIPS,11.786493140540095,0,0.0008968824081954389,5.300839377353651e-06,0.0013653860147980579
6,1,SIPS,31.82322236031192,0,2.621533293231733,0.11877889488671001,1.1788072481283502
7,1,MSIPS,11.628030255754645,0,0.0018481235944521868,1.5770867403655702e-07,0.004643621947010029
8,1,IIPS,9.824489281408365,0,0.03664347105883311,0.03811206578287986,0.0002586431696351724
9,1,MIIPS,9.724267725935666,0,0.03986941845345699,0.037955538027136686,2.7020897162202038e-05
10,1,RIPS,43.21987850641441,0,6.5386714809823205,0.015076401459832005,0.35224682888357695
11,1,MRIPS,11.786493140540095,0,0.0008968824081954389,5.300839377353651e-06,0.0013653860147980579
12,2,SIPS,31.82322236031192,0,2.621533293231733,0.11877889488671001,1.1788072481283502
13,2,MSIPS,11.628030255754645,0,0.0018481235944521868,1.5770867403655702e-07,0.004643621947010029
14,2,IIPS,9.824489281408365,0,0.03664347105883311,0.03811206578287986,0.0002586431696351724
15,2,MIIPS,9.724267725935666,0,0.03986941845345699,0.037955538027136686,2.7020897162202038e-05
16,2,RIPS,43.21987850641441,0,6.5386714809823205,0.015076401459832005,0.35224682888357695
17,2,MRIPS,11.786493140540095,0,0.0008968824081954389,5.300839377353651e-06,0.0013653860147980579
18,3,SIPS,31.82322236031192,0,2.621533293231733,0.11877889488671001,1.1788072481283502
19,3,MSIPS,11.628030255754645,0,0.0018481235944521868,1.5770867403655702e-07,0.004643621947010029
20,3,IIPS,9.824489281408365,0,0.03664347105883311,0.03811206578287986,0.0002586431696351724
21,3,MIIPS,9.724267725935666,0,0.03986941845345699,0.037955538027136686,2.7020897162202038e-05
22,3,RIPS,43.21987850641441,0,6.5386714809823205,0.015076401459832005,0.35224682888357695
23,3,MRIPS,11.786493140540095,0,0.0008968824081954389,5.300839377353651e-06,0.0013653860147980579
24,4,SIPS,31.82322236031192,0,2.621533293231733,0.11877889488671001,1.1788072481283502
25,4,MSIPS,11.628030255754645,0,0.0018481235944521868,1.5770867403655702e-07,0.004643621947010029
26,4,IIPS,9.824489281408365,0,0.03664347105883311,0.03811206578287986,0.0002586431696351724
27,4,MIIPS,9.724267725935666,0,0.03986941845345699,0.037955538027136686,2.7020897162202038e-05
28,4,RIPS,43.21987850641441,0,6.5386714809823205,0.015076401459832005,0.35224682888357695
29,4,MRIPS,11.786493140540095,0,0.0008968824081954389,5.300839377353651e-06,0.0013653860147980579
30,5,SIPS,31.82322236031192,0,2.621533293231733,0.11877889488671001,1.1788072481283502
31,5,MSIPS,11.628030255754645,0,0.0018481235944521868,1.5770867403655702e-07,0.004643621947010029
32,5,IIPS,9.824489281408365,0,0.03664347105883311,0.03811206578287986,0.0002586431696351724
33,5,MIIPS,9.724267725935666,0,0.03986941845345699,0.037955538027136686,2.7020897162202038e-05
34,5,RIPS,43.21987850641441,0,6.5386714809823205,0.015076401459832005,0.35224682888357695
35,5,MRIPS,11.786493140540095,0,0.0008968824081954389,5.300839377353651e-06,0.0013653860147980579
36,6,SIPS,31.82322236031192,0,2.621533293231733,0.11877889488671001,1.1788072481283502
37,6,MSIPS,11.628030255754645,0,0.0018481235944521868,1.5770867403655702e-07,0.004643621947010029
38,6,IIPS,9.824489281408365,0,0.03664347105883311,0.03811206578287986,0.0002586431696351724
39,6,MIIPS,9.724267725935666,0,0.03986941845345699,0.037955538027136686,2.7020897162202038e-05
40,6,RIPS,43.21987850641441,0,6.5386714809823205,0.015076401459832005,0.35224682888357695
41,6,MRIPS,11.786493140540095,0,0.0008968824081954389,5.300839377353651e-06,0.0013653860147980579
42,7,SIPS,4.275740769453995,0,0.4200309739596354,0.11877889488671001,1.1788072481283502
43,7,MSIPS,12.200930286967786,0,1.7314025844608003e-05,1.5770867403655702e-07,0.004643621947010029
44,7,IIPS,9.650323119083238,0,0.04233679430799383,0.03811206578287986,0.0002586431696351724
45,7,MIIPS,9.742618702504037,0,0.03926855757519439,0.037955538027136686,2.7020897162202038e-05
46,7,RIPS,10.297735812776152,0,0.02324884107958048,0.015076401459832005,0.35224682888357695
47,7,MRIPS,12.070157129139805,0,4.358482419347586e-05,5.300839377353651e-06,0.0013653860147980579
48,8,SIPS,4.275740769453995,0,0.4200309739596354,0.11877889488671001,1.1788072481283502
49,8,MSIPS,12.200930286967786,0,1.7314025844608003e-05,1.5770867403655702e-07,0.004643621947010029
50,8,IIPS,9.650323119083238,0,0.04233679430799383,0.03811206578287986,0.0002586431696351724
51,8,MIIPS,9.742618702504037,0,0.03926855757519439,0.037955538027136686,2.7020897162202038e-05
52,8,RIPS,10.297735812776152,0,0.02324884107958048,0.015076401459832005,0.35224682888357695
53,8,MRIPS,12.070157129139805,0,4.358482419347586e-05,5.300839377353651e-06,0.0013653860147980579
54,9,SIPS,4.275740769453995,0,0.4200309739596354,0.11877889488671001,1.1788072481283502
55,9,MSIPS,12.200930286967786,0,1.7314025844608003e-05,1.5770867403655702e-07,0.004643621947010029
56,9,IIPS,9.650323119083238,0,0.04233679430799383,0.03811206578287986,0.0002586431696351724
57,9,MIIPS,9.742618702504037,0,0.03926855757519439,0.037955538027136686,2.7020897162202038e-05
58,9,RIPS,10.297735812776152,0,0.02324884107958048,0.015076401459832005,0.35224682888357695
59,9,MRIPS,12.070157129139805,0,4.358482419347586e-05,5.300839377353651e-06,0.0013653860147980579
60,10,SIPS,4.275740769453995,0,0.4200309739596354,0.11877889488671001,1.1788072481283502
61,10,MSIPS,12.200930286967786,0,1.7314025844608003e-05,1.5770867403655702e-07,0.004643621947010029
62,10,IIPS,9.650323119083238,0,0.04233679430799383,0.03811206578287986,0.0002586431696351724
63,10,MIIPS,9.742618702504037,0,0.03926855757519439,0.037955538027136686,2.7020897162202038e-05
64,10,RIPS,10.297735812776152,0,0.02324884107958048,0.015076401459832005,0.35224682888357695
65,10,MRIPS,12.070157129139805,0,4.358482419347586e-05,5.300839377353651e-06,0.0013653860147980579
66,11,SIPS,4.275740769453995,0,0.4200309739596354,0.11877889488671001,1.1788072481283502
67,11,MSIPS,12.200930286967786,0,1.7314025844608003e-05,1.5770867403655702e-07,0.004643621947010029
68,11,IIPS,9.650323119083238,0,0.04233679430799383,0.03811206578287986,0.0002586431696351724
69,11,MIIPS,9.742618702504037,0,0.03926855757519439,0.037955538027136686,2.7020897162202038e-05
70,11,RIPS,10.297735812776152,0,0.02324884107958048,0.015076401459832005,0.35224682888357695
71,11,MRIPS,12.070157129139805,0,4.358482419347586e-05,5.300839377353651e-06,0.0013653860147980579
72,12,SIPS,4.275740769453995,0,0.4200309739596354,0.11877889488671001,1.1788072481283502
73,12,MSIPS,12.200930286967786,0,1.7314025844608003e-05,1.5770867403655702e-07,0.004643621947010029
74,12,IIPS,9.650323119083238,0,0.04233679430799383,0.03811206578287986,0.0002586431696351724
75,12,MIIPS,9.742618702504037,0,0.03926855757519439,0.037955538027136686,2.7020897162202038e-05
76,12,RIPS,10.297735812776152,0,0.02324884107958048,0.015076401459832005,0.35224682888357695
77,12,MRIPS,12.070157129139805,0,4.358482419347586e-05,5.300839377353651e-06,0.0013653860147980579
78,13,SIPS,4.275740769453995,0,0.4200309739596354,0.11877889488671001,1.1788072481283502
79,13,MSIPS,12.200930286967786,0,1.7314025844608003e-05,1.5770867403655702e-07,0.004643621947010029
80,13,IIPS,9.650323119083238,0,0.04233679430799383,0.03811206578287986,0.0002586431696351724
81,13,MIIPS,9.742618702504037,0,0.03926855757519439,0.037955538027136686,2.7020897162202038e-05
82,13,RIPS,10.297735812776152,0,0.02324884107958048,0.015076401459832005,0.35224682888357695
83,13,MRIPS,12.070157129139805,0,4.358482419347586e-05,5.300839377353651e-06,0.0013653860147980579
84,14,SIPS,4.555418347171211,0,0.3907249329212918,0.11877889488671001,1.1788072481283502
85,14,MSIPS,11.298200317611167,0,0.004918984558890622,1.5770867403655702e-07,0.004643621947010029
86,14,IIPS,9.696619941462824,0,0.040783296549883497,0.03811206578287986,0.0002586431696351724
87,14,MIIPS,9.810044928670889,0,0.037100015696911744,0.037955538027136686,2.7020897162202038e-05
88,14,RIPS,7.417063216713981,0,0.15175764329727254,0.015076401459832005,0.35224682888357695
89,14,MRIPS,11.640419632841798,0,0.001761492439088034,5.300839377353651e-06,0.0013653860147980579
90,15,SIPS,4.555418347171211,0,0.3907249329212918,0.11877889488671001,1.1788072481283502
91,15,MSIPS,11.298200317611167,0,0.004918984558890622,1.5770867403655702e-07,0.004643621947010029
92,15,IIPS,9.696619941462824,0,0.040783296549883497,0.03811206578287986,0.0002586431696351724
93,15,MIIPS,9.810044928670889,0,0.037100015696911744,0.037955538027136686,2.7020897162202038e-05
94,15,RIPS,7.417063216713981,0,0.15175764329727254,0.015076401459832005,0.35224682888357695
95,15,MRIPS,11.640419632841798,0,0.001761492439088034,5.300839377353651e-06,0.0013653860147980579
