,index,estimator,value,x,se,bias,variance
0,0,MSIPS,5.8759858162222,2000,0.05354861158434757,0.00022931912612153402,0.9068166164433231
1,0,MRIPS,8.71662036926244,2000,0.019643894716685383,0.0005749900362947682,0.10093736407336736
2,0,MSIPS (w/SLOPE),6.687267710199644,2000,0.015697068318692147,0.011382151479379444,0.0009013199298772308
3,0,MRIPS (w/SLOPE),6.71058763577516,2000,0.014942039299018342,0.011455351402283117,0.00039791928970712314
4,1,MSIPS,19.63001638405977,2000,2.4575495433614885,0.00022931912612153402,0.9068166164433231
5,1,MRIPS,10.51981201050037,2000,0.14139017477994376,0.0005749900362947682,0.10093736407336736
6,1,MSIPS (w/SLOPE),6.92836300485183,2000,0.00878944655348813,0.011382151479379444,0.0009013199298772308
7,1,MRIPS (w/SLOPE),6.935945712857757,2000,0.008604456610881946,0.011455351402283117,0.00039791928970712314
8,2,MSIPS,27.302096467218657,2000,6.610994504212931,0.00022931912612153402,0.9068166164433231
9,2,MRIPS,13.76929839353174,2000,0.6416973531011013,0.0005749900362947682,0.10093736407336736
10,2,MSIPS (w/SLOPE),7.032755372265665,2000,0.006415570150690646,0.011382151479379444,0.0009013199298772308
11,2,MRIPS (w/SLOPE),6.960920776883121,2000,0.0080090698541076,0.011455351402283117,0.00039791928970712314
12,3,MSIPS,23.656888752652243,2000,4.38643910870422,0.00022931912612153402,0.9068166164433231
13,3,MRIPS,11.857925810329816,2000,0.3036534840078318,0.0005749900362947682,0.10093736407336736
14,3,MSIPS (w/SLOPE),6.768219980380819,2000,0.013155900413538469,0.011382151479379444,0.0009013199298772308
15,3,MRIPS (w/SLOPE),6.874104791825484,2000,0.010170553888405097,0.011455351402283117,0.00039791928970712314
16,4,MSIPS,5.791327892739124,2000,0.058796165616970195,0.00022931912612153402,0.9068166164433231
17,4,MRIPS,7.858050531449951,2000,0.0007758177433893576,0.0005749900362947682,0.10093736407336736
18,4,MSIPS (w/SLOPE),6.683835783523459,2000,0.015809754591327798,0.011382151479379444,0.0009013199298772308
19,4,MRIPS (w/SLOPE),6.76769623749343,2000,0.013171620484555243,0.011455351402283117,0.00039791928970712314
20,5,MSIPS,7.052705744974326,2000,0.006004342650383808,0.00022931912612153402,0.9068166164433231
21,5,MRIPS,6.927849136282702,2000,0.008802054224701606,0.0005749900362947682,0.10093736407336736
22,5,MSIPS (w/SLOPE),6.708439966276515,2000,0.015010796396830643,0.011382151479379444,0.0009013199298772308
23,5,MRIPS (w/SLOPE),6.7095162544194835,2000,0.014976319574128085,0.011455351402283117,0.00039791928970712314
24,6,MSIPS,7.243128360333192,2000,0.002764647859783693,0.00022931912612153402,0.9068166164433231
25,6,MRIPS,8.562852407766075,2000,0.01441042478557982,0.0005749900362947682,0.10093736407336736
26,6,MSIPS (w/SLOPE),6.588898521819668,2000,0.01908677308987665,0.011382151479379444,0.0009013199298772308
27,6,MRIPS (w/SLOPE),6.743398375183307,2000,0.013911236329865578,0.011455351402283117,0.00039791928970712314
28,7,MSIPS,3.9634342708967902,2000,0.23191203408969616,0.00022931912612153402,0.9068166164433231
29,7,MRIPS,6.00237218795995,2000,0.04617086264978875,0.0005749900362947682,0.10093736407336736
30,7,MSIPS (w/SLOPE),6.78607048083437,2000,0.012625731764818326,0.011382151479379444,0.0009013199298772308
31,7,MRIPS (w/SLOPE),6.809513997135072,2000,0.011946010933445059,0.011455351402283117,0.00039791928970712314
32,8,MSIPS,10.32593191609863,2000,0.12296161291028103,0.00022931912612153402,0.9068166164433231
33,8,MRIPS,10.442321800322144,2000,0.13387031653795078,0.0005749900362947682,0.10093736407336736
34,8,MSIPS (w/SLOPE),6.799003579094407,2000,0.012248424069797871,0.011382151479379444,0.0009013199298772308
35,8,MRIPS (w/SLOPE),6.803112368530102,2000,0.01212975306626035,0.011455351402283117,0.00039791928970712314
36,9,MSIPS,5.421977654133807,2000,0.08455951101882137,0.00022931912612153402,0.9068166164433231
37,9,MRIPS,6.0585672031533155,2000,0.0430660477714224,0.0005749900362947682,0.10093736407336736
38,9,MSIPS (w/SLOPE),6.954093238332476,2000,0.008169713346871303,0.011382151479379444,0.0009013199298772308
39,9,MRIPS (w/SLOPE),6.772709055587711,2000,0.013021546445835093,0.011455351402283117,0.00039791928970712314
40,10,MSIPS,3.9630186920353054,2000,0.2319643924456771,0.00022931912612153402,0.9068166164433231
41,10,MRIPS,5.244037018929502,2000,0.09863762843158395,0.0005749900362947682,0.10093736407336736
42,10,MSIPS (w/SLOPE),7.24027129904597,2000,0.002804086914980384,0.011382151479379444,0.0009013199298772308
43,10,MRIPS (w/SLOPE),7.090146383060775,2000,0.005269360426826841,0.011455351402283117,0.00039791928970712314
44,11,MSIPS,5.291976069970654,2000,0.09473820980831885,0.00022931912612153402,0.9068166164433231
45,11,MRIPS,6.412991334085893,2000,0.025973837153049795,0.0005749900362947682,0.10093736407336736
46,11,MSIPS (w/SLOPE),6.753287124438082,2000,0.013607789438346982,0.011382151479379444,0.0009013199298772308
47,11,MRIPS (w/SLOPE),6.8032305599905145,2000,0.012126347980956605,0.011455351402283117,0.00039791928970712314
48,12,MSIPS,6.704319782001871,2000,0.015143144901477432,0.00022931912612153402,0.9068166164433231
49,12,MRIPS,7.688897936537374,2000,3.280888932899423e-05,0.0005749900362947682,0.10093736407336736
50,12,MSIPS (w/SLOPE),6.784503801182527,2000,0.012671826436528864,0.011382151479379444,0.0009013199298772308
51,12,MRIPS (w/SLOPE),6.75326304544749,2000,0.013608524264034824,0.011455351402283117,0.00039791928970712314
52,13,MSIPS,3.4630944191023247,2000,0.299228930239162,0.00022931912612153402,0.9068166164433231
53,13,MRIPS,4.888429358773351,2000,0.1300184338335025,0.0005749900362947682,0.10093736407336736
