,index,estimator,value,x,se,bias,variance
0,0,snSIPS,1.3695913370129171,2,0.0009903752159581588,1.5197644077502872e-06,0.0012223409012141887
1,0,MSIPS,1.3923603526461987,2,0.000236197904285134,3.072461710881115e-05,0.0003320429616343955
2,0,snIIPS,1.3865651623537552,2,0.00037896014156017294,0.00042602576639721285,0.00015297117039778826
3,0,MIIPS,1.3851687544466575,2,0.00041838215934013724,0.00034670387945991463,7.138881863911558e-05
4,0,snRIPS,1.377520409543767,2,0.0006688973118785091,9.136324960959029e-07,0.0006096700311748999
5,0,MRIPS,1.3976869443675888,2,0.0001346050486373625,2.7337973857514307e-05,0.0002109996195437927
6,1,snSIPS,1.3695913370129171,2,0.0009903752159581588,1.5197644077502872e-06,0.0012223409012141887
7,1,MSIPS,1.3923603526461987,2,0.000236197904285134,3.072461710881115e-05,0.0003320429616343955
8,1,snIIPS,1.3865651623537552,2,0.00037896014156017294,0.00042602576639721285,0.00015297117039778826
9,1,MIIPS,1.3851687544466575,2,0.00041838215934013724,0.00034670387945991463,7.138881863911558e-05
10,1,snRIPS,1.377520409543767,2,0.0006688973118785091,9.136324960959029e-07,0.0006096700311748999
11,1,MRIPS,1.3976869443675888,2,0.0001346050486373625,2.7337973857514307e-05,0.0002109996195437927
12,2,snSIPS,1.3695913370129171,2,0.0009903752159581588,1.5197644077502872e-06,0.0012223409012141887
13,2,MSIPS,1.3923603526461987,2,0.000236197904285134,3.072461710881115e-05,0.0003320429616343955
14,2,snIIPS,1.3865651623537552,2,0.00037896014156017294,0.00042602576639721285,0.00015297117039778826
15,2,MIIPS,1.3851687544466575,2,0.00041838215934013724,0.00034670387945991463,7.138881863911558e-05
16,2,snRIPS,1.377520409543767,2,0.0006688973118785091,9.136324960959029e-07,0.0006096700311748999
17,2,MRIPS,1.3976869443675888,2,0.0001346050486373625,2.7337973857514307e-05,0.0002109996195437927
18,3,snSIPS,1.3695913370129171,2,0.0009903752159581588,1.5197644077502872e-06,0.0012223409012141887
19,3,MSIPS,1.3923603526461987,2,0.000236197904285134,3.072461710881115e-05,0.0003320429616343955
20,3,snIIPS,1.3865651623537552,2,0.00037896014156017294,0.00042602576639721285,0.00015297117039778826
21,3,MIIPS,1.3851687544466575,2,0.00041838215934013724,0.00034670387945991463,7.138881863911558e-05
22,3,snRIPS,1.377520409543767,2,0.0006688973118785091,9.136324960959029e-07,0.0006096700311748999
23,3,MRIPS,1.3976869443675888,2,0.0001346050486373625,2.7337973857514307e-05,0.0002109996195437927
24,4,snSIPS,1.3695913370129171,2,0.0009903752159581588,1.5197644077502872e-06,0.0012223409012141887
25,4,MSIPS,1.3923603526461987,2,0.000236197904285134,3.072461710881115e-05,0.0003320429616343955
26,4,snIIPS,1.3865651623537552,2,0.00037896014156017294,0.00042602576639721285,0.00015297117039778826
27,4,MIIPS,1.3851687544466575,2,0.00041838215934013724,0.00034670387945991463,7.138881863911558e-05
28,4,snRIPS,1.377520409543767,2,0.0006688973118785091,9.136324960959029e-07,0.0006096700311748999
29,4,MRIPS,1.3976869443675888,2,0.0001346050486373625,2.7337973857514307e-05,0.0002109996195437927
30,5,snSIPS,1.3695913370129171,2,0.0009903752159581588,1.5197644077502872e-06,0.0012223409012141887
31,5,MSIPS,1.3923603526461987,2,0.000236197904285134,3.072461710881115e-05,0.0003320429616343955
32,5,snIIPS,1.3865651623537552,2,0.00037896014156017294,0.00042602576639721285,0.00015297117039778826
33,5,MIIPS,1.3851687544466575,2,0.00041838215934013724,0.00034670387945991463,7.138881863911558e-05
34,5,snRIPS,1.377520409543767,2,0.0006688973118785091,9.136324960959029e-07,0.0006096700311748999
35,5,MRIPS,1.3976869443675888,2,0.0001346050486373625,2.7337973857514307e-05,0.0002109996195437927
36,6,snSIPS,1.3695913370129171,2,0.0009903752159581588,1.5197644077502872e-06,0.0012223409012141887
37,6,MSIPS,1.3923603526461987,2,0.000236197904285134,3.072461710881115e-05,0.0003320429616343955
38,6,snIIPS,1.3865651623537552,2,0.00037896014156017294,0.00042602576639721285,0.00015297117039778826
39,6,MIIPS,1.3851687544466575,2,0.00041838215934013724,0.00034670387945991463,7.138881863911558e-05
40,6,snRIPS,1.377520409543767,2,0.0006688973118785091,9.136324960959029e-07,0.0006096700311748999
41,6,MRIPS,1.3976869443675888,2,0.0001346050486373625,2.7337973857514307e-05,0.0002109996195437927
42,7,snSIPS,1.3767199862314148,2,0.0006984963805810887,1.5197644077502872e-06,0.0012223409012141887
43,7,MSIPS,1.4087525202217615,2,1.4263702385110256e-05,3.072461710881115e-05,0.0003320429616343955
44,7,snIIPS,1.386500959560339,2,0.0003807298788965832,0.00042602576639721285,0.00015297117039778826
45,7,MIIPS,1.3793655274564782,2,0.0006031072842417361,0.00034670387945991463,7.138881863911558e-05
46,7,snRIPS,1.3777346158249915,2,0.000661084808778715,9.136324960959029e-07,0.0006096700311748999
47,7,MRIPS,1.409619912979202,2,1.000672114624542e-05,2.7337973857514307e-05,0.0002109996195437927
48,8,snSIPS,1.3767199862314148,2,0.0006984963805810887,1.5197644077502872e-06,0.0012223409012141887
49,8,MSIPS,1.4087525202217615,2,1.4263702385110256e-05,3.072461710881115e-05,0.0003320429616343955
50,8,snIIPS,1.386500959560339,2,0.0003807298788965832,0.00042602576639721285,0.00015297117039778826
51,8,MIIPS,1.3793655274564782,2,0.0006031072842417361,0.00034670387945991463,7.138881863911558e-05
52,8,snRIPS,1.3777346158249915,2,0.000661084808778715,9.136324960959029e-07,0.0006096700311748999
53,8,MRIPS,1.409619912979202,2,1.000672114624542e-05,2.7337973857514307e-05,0.0002109996195437927
54,9,snSIPS,1.3767199862314148,2,0.0006984963805810887,1.5197644077502872e-06,0.0012223409012141887
55,9,MSIPS,1.4087525202217615,2,1.4263702385110256e-05,3.072461710881115e-05,0.0003320429616343955
