,index,estimator,value,x,se,bias,variance
0,0,snSIPS,5.552567291541643,9,0.00015346796730234522,1.9614508655257505e-06,7.344800280617433e-05
1,0,MSIPS,5.619835812544346,9,0.0006077778303102675,4.0598235135057586e-07,0.0005140933065102738
2,0,snIIPS,4.970706164441894,9,0.008779938938583544,0.009268462216750692,1.1455290305879001e-05
3,0,MIIPS,4.991118698231992,9,0.008096319940819273,0.009252276445684602,4.416121334278608e-05
4,0,snRIPS,5.550048430338943,9,0.0001423000887970911,1.1333232742168425e-06,3.80814730326712e-05
5,0,MRIPS,5.607883722510989,9,0.0005050784477053405,5.206390257791565e-07,0.00031525172328173166
6,1,snSIPS,5.552567291541643,9,0.00015346796730234522,1.9614508655257505e-06,7.344800280617433e-05
7,1,MSIPS,5.619835812544346,9,0.0006077778303102675,4.0598235135057586e-07,0.0005140933065102738
8,1,snIIPS,4.970706164441894,9,0.008779938938583544,0.009268462216750692,1.1455290305879001e-05
9,1,MIIPS,4.991118698231992,9,0.008096319940819273,0.009252276445684602,4.416121334278608e-05
10,1,snRIPS,5.550048430338943,9,0.0001423000887970911,1.1333232742168425e-06,3.80814730326712e-05
11,1,MRIPS,5.607883722510989,9,0.0005050784477053405,5.206390257791565e-07,0.00031525172328173166
12,2,snSIPS,5.552567291541643,9,0.00015346796730234522,1.9614508655257505e-06,7.344800280617433e-05
13,2,MSIPS,5.619835812544346,9,0.0006077778303102675,4.0598235135057586e-07,0.0005140933065102738
14,2,snIIPS,4.970706164441894,9,0.008779938938583544,0.009268462216750692,1.1455290305879001e-05
15,2,MIIPS,4.991118698231992,9,0.008096319940819273,0.009252276445684602,4.416121334278608e-05
16,2,snRIPS,5.550048430338943,9,0.0001423000887970911,1.1333232742168425e-06,3.80814730326712e-05
17,2,MRIPS,5.607883722510989,9,0.0005050784477053405,5.206390257791565e-07,0.00031525172328173166
18,3,snSIPS,5.552567291541643,9,0.00015346796730234522,1.9614508655257505e-06,7.344800280617433e-05
19,3,MSIPS,5.619835812544346,9,0.0006077778303102675,4.0598235135057586e-07,0.0005140933065102738
20,3,snIIPS,4.970706164441894,9,0.008779938938583544,0.009268462216750692,1.1455290305879001e-05
21,3,MIIPS,4.991118698231992,9,0.008096319940819273,0.009252276445684602,4.416121334278608e-05
22,3,snRIPS,5.550048430338943,9,0.0001423000887970911,1.1333232742168425e-06,3.80814730326712e-05
23,3,MRIPS,5.607883722510989,9,0.0005050784477053405,5.206390257791565e-07,0.00031525172328173166
24,4,snSIPS,5.552567291541643,9,0.00015346796730234522,1.9614508655257505e-06,7.344800280617433e-05
25,4,MSIPS,5.619835812544346,9,0.0006077778303102675,4.0598235135057586e-07,0.0005140933065102738
26,4,snIIPS,4.970706164441894,9,0.008779938938583544,0.009268462216750692,1.1455290305879001e-05
27,4,MIIPS,4.991118698231992,9,0.008096319940819273,0.009252276445684602,4.416121334278608e-05
28,4,snRIPS,5.550048430338943,9,0.0001423000887970911,1.1333232742168425e-06,3.80814730326712e-05
29,4,MRIPS,5.607883722510989,9,0.0005050784477053405,5.206390257791565e-07,0.00031525172328173166
30,5,snSIPS,5.552567291541643,9,0.00015346796730234522,1.9614508655257505e-06,7.344800280617433e-05
31,5,MSIPS,5.619835812544346,9,0.0006077778303102675,4.0598235135057586e-07,0.0005140933065102738
32,5,snIIPS,4.970706164441894,9,0.008779938938583544,0.009268462216750692,1.1455290305879001e-05
33,5,MIIPS,4.991118698231992,9,0.008096319940819273,0.009252276445684602,4.416121334278608e-05
34,5,snRIPS,5.550048430338943,9,0.0001423000887970911,1.1333232742168425e-06,3.80814730326712e-05
35,5,MRIPS,5.607883722510989,9,0.0005050784477053405,5.206390257791565e-07,0.00031525172328173166
36,6,snSIPS,5.552567291541643,9,0.00015346796730234522,1.9614508655257505e-06,7.344800280617433e-05
37,6,MSIPS,5.619835812544346,9,0.0006077778303102675,4.0598235135057586e-07,0.0005140933065102738
38,6,snIIPS,4.970706164441894,9,0.008779938938583544,0.009268462216750692,1.1455290305879001e-05
39,6,MIIPS,4.991118698231992,9,0.008096319940819273,0.009252276445684602,4.416121334278608e-05
40,6,snRIPS,5.550048430338943,9,0.0001423000887970911,1.1333232742168425e-06,3.80814730326712e-05
41,6,MRIPS,5.607883722510989,9,0.0005050784477053405,5.206390257791565e-07,0.00031525172328173166
42,7,snSIPS,5.442678956062909,9,5.848419799916008e-05,1.9614508655257505e-06,7.344800280617433e-05
43,7,MSIPS,5.448117516147424,9,4.4300933899568063e-05,4.0598235135057586e-07,0.0005140933065102738
44,7,snIIPS,4.939339496476807,9,0.009884405731978315,0.009268462216750692,1.1455290305879001e-05
45,7,MIIPS,4.903767742943378,9,0.011216096431430707,0.009252276445684602,4.416121334278608e-05
46,7,snRIPS,5.455298483434384,9,2.858617025987952e-05,1.1333232742168425e-06,3.80814730326712e-05
47,7,MRIPS,5.46598120824389,9,1.1552142507430427e-05,5.206390257791565e-07,0.00031525172328173166
48,8,snSIPS,5.442678956062909,9,5.848419799916008e-05,1.9614508655257505e-06,7.344800280617433e-05
49,8,MSIPS,5.448117516147424,9,4.4300933899568063e-05,4.0598235135057586e-07,0.0005140933065102738
50,8,snIIPS,4.939339496476807,9,0.009884405731978315,0.009268462216750692,1.1455290305879001e-05
51,8,MIIPS,4.903767742943378,9,0.011216096431430707,0.009252276445684602,4.416121334278608e-05
